,movieId,rating
5376405,1,4.5
5378648,1,5.0
5378800,1,5.0
5379818,2,4.5
5380907,1,4.5
5383078,1,5.0
5383125,1,5.0
5383388,1,5.0
5386661,1,5.0
5387462,1,5.0
5393318,1,5.0
5394118,1,4.5
5396493,2,5.0
5398172,1,5.0
5398893,1,4.5
5399506,1,5.0
5400625,2,5.0
5400854,3,5.0
5401501,1,5.0
5401904,1,5.0
5402973,1,5.0
5403044,1,5.0
5405909,1,5.0
5407266,1,5.0
5410665,1,4.5
5411936,1,5.0
5411937,2,5.0
5413561,1,5.0
5415040,2,5.0
5415401,1,5.0
5417840,1,4.5
5420973,1,4.5
5421737,1,5.0
5424692,1,5.0
5424897,1,5.0
5426373,1,4.5
5428210,1,4.5
5429663,1,5.0
5431130,3,5.0
5431280,3,5.0
5432675,1,5.0
5435500,1,5.0
5435974,1,5.0
5436411,1,4.5
5436722,1,5.0
5440104,1,4.5
5442172,1,4.5
5443764,2,5.0
5443803,3,5.0
5447490,1,5.0
5451529,1,4.5
5451530,2,5.0
5452089,1,5.0
5453953,1,5.0
5454814,1,5.0
5456351,1,5.0
5457257,1,5.0
5461569,1,5.0
5462114,1,5.0
5462604,1,4.5
5464573,3,5.0
5465138,2,5.0
5467708,1,5.0
5468061,1,4.5
5469008,1,4.5
5472424,3,5.0
5476677,1,5.0
5477413,1,4.5
5478834,1,5.0
5478865,1,5.0
5479101,1,5.0
5480043,1,5.0
5483394,1,5.0
5484259,1,4.5
5485304,1,5.0
5485630,1,4.5
5486377,1,5.0
5487129,1,4.5
5487362,1,5.0
5487736,1,5.0
5488798,1,5.0
5489752,1,5.0
5491031,1,4.5
5491879,1,5.0
5491979,1,4.5
5494300,1,5.0
5494405,1,5.0
5495712,2,5.0
5495821,1,4.5
5496669,1,5.0
5496867,1,4.5
5499725,1,4.5
5499726,2,4.5
5500770,1,4.5
5500771,2,4.5
5501415,1,5.0
5501679,1,4.5
5502860,1,5.0
5503549,1,5.0
5508040,1,5.0
5508163,1,5.0
5509457,3,5.0
5510804,1,5.0
5511572,1,4.5
5513799,1,5.0
5513891,1,4.5
5514196,1,5.0
5514197,2,5.0
5516711,2,5.0
5519107,1,4.5
5519251,1,5.0
5519252,2,5.0
5520306,1,5.0
5520744,2,5.0
5520829,1,5.0
5520987,1,4.5
5521130,2,4.5
5523306,1,5.0
5524652,1,5.0
5525180,1,5.0
5525220,1,5.0
5530420,1,5.0
5531533,1,4.5
5532216,1,5.0
5532340,1,4.5
5532724,1,5.0
5534038,1,4.5
5534759,1,5.0
5536037,1,4.5
5536630,1,4.5
5537300,1,4.5
5538295,1,5.0
5545627,1,5.0
5546004,1,5.0
5546328,1,5.0
5546383,2,4.5
5546839,1,5.0
5546840,2,4.5
5547115,1,5.0
5547213,1,5.0
5548022,1,5.0
5550035,1,5.0
5552701,1,5.0
5553525,1,4.5
5554101,2,5.0
5554714,1,4.5
5557607,1,5.0
5557746,1,5.0
5557777,1,5.0
5557828,1,5.0
5559659,1,5.0
5559895,1,5.0
5560568,2,5.0
5560712,1,5.0
5561645,1,5.0
5562001,1,4.5
5563268,1,5.0
5563314,1,5.0
5564445,1,5.0
5566420,1,5.0
5568110,1,5.0
5569904,1,5.0
5570163,1,4.5
5571730,1,4.5
5575363,1,5.0
5575682,1,5.0
5577004,1,5.0
5577192,2,4.5
5577636,1,5.0
5578166,1,5.0
5578567,1,4.5
5580351,1,5.0
5580826,1,5.0
5582294,1,5.0
5582997,1,4.5
5584672,1,5.0
5585383,1,4.5
5585586,1,5.0
5585942,1,5.0
5587493,1,5.0
5588961,1,5.0
5588962,2,5.0
5589120,1,5.0
5589290,1,5.0
5590706,1,4.5
5591475,1,5.0
5591617,3,5.0
5591822,1,4.5
5593068,1,5.0
5593249,1,4.5
5593659,1,5.0
5594727,1,5.0
5594728,2,5.0
5595263,1,4.5
5597107,1,5.0
5597465,1,5.0
5598112,1,5.0
5599178,1,5.0
5603062,1,5.0
5603518,1,5.0
5604005,1,5.0
5606797,1,5.0
5609618,1,5.0
5610681,1,5.0
5612023,2,4.5
5613396,1,5.0
5613525,1,5.0
5615538,1,5.0
5616668,1,5.0
5619296,1,5.0
5619381,1,5.0
5619952,1,4.5
5620377,2,5.0
5620436,1,4.5
5621371,1,5.0
5622507,1,4.5
5622508,2,5.0
5622823,2,5.0
5623617,1,5.0
5624668,1,5.0
5627508,3,5.0
5628549,1,4.5
5631818,1,5.0
5635448,1,4.5
5635557,1,5.0
5635903,1,5.0
5635904,2,5.0
5636537,1,5.0
5638494,1,5.0
5639780,2,4.5
5640285,1,4.5
5641704,1,4.5
5643907,1,5.0
5644527,1,5.0
5646911,1,4.5
5655066,1,4.5
5655333,1,5.0
5656219,1,4.5
5657117,1,4.5
5657712,1,5.0
5658752,1,5.0
5661561,1,4.5
5661753,1,5.0
5661960,1,5.0
5662822,2,5.0
5662929,1,5.0
5666294,1,4.5
5666720,1,5.0
5666721,3,5.0
5667370,1,5.0
5668863,1,5.0
5669610,1,4.5
5669891,1,5.0
5670125,1,5.0
5670585,1,5.0
5670624,1,4.5
5671752,1,5.0
5671971,1,5.0
5671972,3,5.0
5674169,1,5.0
5674375,1,5.0
5675397,1,4.5
5675913,1,4.5
5676617,1,4.5
5676927,1,4.5
5680505,1,5.0
5681089,1,4.5
5681404,1,4.5
5681922,1,4.5
5686177,1,5.0
5687974,1,5.0
5688087,1,4.5
5690025,1,4.5
5690048,2,5.0
5693116,1,5.0
5695457,1,5.0
5700184,1,5.0
5700579,3,5.0
5702428,1,4.5
5703100,1,4.5
5704309,1,5.0
5704331,1,5.0
5706348,1,5.0
5706680,1,5.0
5707365,1,4.5
5708155,1,4.5
5710380,1,4.5
5712345,1,5.0
5712829,1,5.0
5712930,1,5.0
5714283,3,5.0
5714320,1,5.0
5716744,1,5.0
5717023,1,5.0
5717024,3,5.0
5717313,1,5.0
5719615,1,5.0
5719892,1,5.0
5720083,1,4.5
5720971,1,5.0
5721584,1,5.0
5722995,1,5.0
5725000,1,5.0
5725457,2,5.0
5725893,1,5.0
5726673,1,5.0
5726802,3,5.0
5727600,1,4.5
5728920,1,4.5
5731629,1,5.0
5734306,1,5.0
5734613,1,4.5
5735463,2,5.0
5735781,1,5.0
5735885,1,5.0
5738456,1,5.0
5738850,2,5.0
5738851,3,5.0
5740164,1,5.0
5741681,2,5.0
5743998,1,5.0
5744347,1,5.0
5744676,1,4.5
5744925,2,5.0
5745036,1,5.0
5748031,1,4.5
5748811,1,5.0
5749195,1,4.5
5749672,1,5.0
5749814,1,5.0
5749865,1,5.0
5750005,1,5.0
5754251,1,5.0
5755070,1,5.0
5755354,1,5.0
5756365,1,4.5
5759035,1,4.5
5761068,1,5.0
5761804,1,4.5
5765029,1,4.5
5765846,1,5.0
5766474,1,5.0
5766536,1,5.0
5767056,1,5.0
5767642,1,5.0
5767844,1,5.0
5768618,1,5.0
5768719,1,4.5
5770182,1,5.0
5771496,3,5.0
5775883,1,5.0
5776202,1,5.0
5776423,1,5.0
5776424,2,5.0
5776722,1,4.5
5781144,1,4.5
5782257,1,4.5
5784135,1,5.0
5784674,1,5.0
5786277,1,5.0
5786604,1,5.0
5789792,1,4.5
5790023,1,5.0
5790835,1,5.0
5792359,1,4.5
5793777,1,5.0
5796277,2,5.0
5798122,1,5.0
5798441,1,4.5
5798464,2,5.0
5798581,1,5.0
5800196,1,5.0
5800485,1,4.5
5801228,1,4.5
5802167,1,4.5
5803080,1,4.5
5804744,1,5.0
5804745,3,5.0
5805733,1,4.5
5807984,1,4.5
5813483,1,4.5
5813868,1,5.0
5815014,1,4.5
5815361,1,4.5
5816941,1,5.0
5818006,1,4.5
5818361,3,5.0
5819120,1,4.5
5819173,1,5.0
5820315,1,5.0
5823591,1,4.5
5823926,1,4.5
5824840,3,5.0
5828554,1,5.0
5828938,1,5.0
5833225,1,5.0
5833892,1,5.0
5835827,1,5.0
5836572,1,5.0
5837344,1,5.0
5838854,1,4.5
5839117,1,5.0
5840829,1,5.0
5843204,1,5.0
5843205,2,5.0
5844398,3,5.0
5844802,1,4.5
5845908,1,5.0
5846305,1,5.0
5846703,2,5.0
5846743,1,5.0
5847113,1,5.0
5847156,1,4.5
5847702,1,5.0
5847975,1,5.0
5848261,1,5.0
5848568,1,5.0
5850281,1,5.0
5850976,1,4.5
5851001,1,4.5
5851296,1,4.5
5853368,1,5.0
5853974,1,4.5
5855373,1,5.0
5856694,1,4.5
5857011,1,5.0
5857012,2,5.0
5859816,1,5.0
5861478,1,5.0
5862310,1,5.0
5863362,1,5.0
5863634,1,5.0
5864430,1,4.5
5870658,1,4.5
5871019,1,4.5
5872158,1,5.0
5872586,2,5.0
5875432,1,5.0
5875480,1,5.0
5876240,1,4.5
5877075,1,4.5
5877366,1,4.5
5877700,2,5.0
5878134,2,5.0
5878594,1,5.0
5882049,1,5.0
5882136,1,5.0
5882177,3,5.0
5882620,1,4.5
5883282,1,4.5
5885118,1,5.0
5885949,1,5.0
5892327,1,5.0
5892913,1,4.5
5893525,1,5.0
5893980,1,5.0
5895987,1,5.0
5898852,1,5.0
5900547,1,5.0
5901033,1,5.0
5902174,1,5.0
5904245,1,5.0
5904277,1,5.0
5904601,2,5.0
5907281,1,5.0
5907653,1,4.5
5908211,3,5.0
5911195,1,4.5
5911711,1,4.5
5913444,1,5.0
5914086,1,5.0
5914125,1,5.0
5915481,1,5.0
5915735,1,5.0
5916220,1,5.0
5916836,1,5.0
5917822,1,4.5
5920235,2,4.5
5921308,2,5.0
5921832,1,5.0
5924140,1,4.5
5924375,1,5.0
5925442,1,5.0
5925884,1,5.0
5925885,2,5.0
5926361,2,5.0
5926753,1,5.0
5927602,1,4.5
5928506,1,5.0
5929653,1,4.5
5929813,1,5.0
5929814,2,5.0
5930024,1,5.0
5931720,1,5.0
5933097,1,5.0
5933547,1,4.5
5936011,1,4.5
5937135,1,5.0
5939745,1,4.5
5941503,1,5.0
5942077,1,5.0
5943367,1,5.0
5947403,1,5.0
5947874,1,4.5
5948960,1,4.5
5949042,1,5.0
5949290,1,5.0
5950173,1,4.5
5953605,1,5.0
5956715,1,4.5
5956768,1,5.0
5958925,1,4.5
5959003,1,4.5
5963420,3,4.5
5963520,1,5.0
5963656,1,4.5
5964012,1,5.0
5964272,1,5.0
5964433,1,4.5
5965995,1,5.0
5967931,1,5.0
5968047,1,5.0
5968217,1,4.5
5970035,1,4.5
5970130,1,5.0
5970623,1,4.5
5970950,1,4.5
5971380,1,5.0
5971419,2,5.0
5971664,1,4.5
5971665,2,5.0
5978835,2,5.0
5979296,1,5.0
5979350,1,5.0
5981913,1,5.0
5984988,1,5.0
5985467,3,4.5
5987844,1,5.0
5988517,1,4.5
5989729,1,4.5
5991356,3,5.0
5992253,1,5.0
5992414,1,5.0
5993256,1,5.0
5993811,1,5.0
5993991,1,5.0
5995836,1,5.0
5996393,1,5.0
5998351,1,5.0
6000361,1,5.0
6000590,1,5.0
6001152,1,4.5
6001447,1,5.0
6001723,1,5.0
6004711,1,5.0
6006914,1,4.5
6007791,1,5.0
6008077,2,4.5
6008282,1,4.5
6008283,2,4.5
6008884,1,5.0
6009570,1,4.5
6011639,1,5.0
6012207,1,5.0
6012448,1,5.0
6014363,1,5.0
6014514,1,4.5
6015308,1,5.0
6015886,1,5.0
6020286,2,5.0
6020418,1,4.5
6020779,1,5.0
6020920,1,4.5
6021336,1,5.0
6022951,1,5.0
6023702,1,4.5
6027199,1,5.0
6027200,2,5.0
6027549,1,5.0
6027727,2,4.5
6027960,1,5.0
6029566,1,5.0
6029881,1,5.0
6032697,1,4.5
6034190,1,5.0
6034934,1,4.5
6035497,1,5.0
6036220,1,5.0
6036892,1,5.0
6037246,1,5.0
6037630,1,4.5
6038534,1,5.0
6038535,3,5.0
6039407,1,5.0
6039780,1,5.0
6042468,1,5.0
6043348,1,5.0
6043419,2,5.0
6043420,3,5.0
6043754,1,5.0
6043909,1,5.0
6044732,1,5.0
6045559,1,4.5
6046909,1,5.0
6049127,1,5.0
6052065,1,5.0
6052139,1,5.0
6052280,1,5.0
6054775,1,5.0
6054813,1,5.0
6055770,2,5.0
6056282,2,5.0
6057199,2,5.0
6057553,1,5.0
6058688,1,5.0
6058689,2,5.0
6058761,1,4.5
6058915,1,5.0
6059191,1,5.0
6060979,1,5.0
6061770,1,4.5
6061771,3,5.0
6062113,3,5.0
6062528,1,5.0
6063643,1,4.5
6064364,1,5.0
6064752,3,5.0
6065262,1,4.5
6065371,1,5.0
6065391,1,5.0
6065986,1,5.0
6067399,1,5.0
6067922,1,5.0
6068285,1,4.5
6068720,1,5.0
6070322,1,4.5
6071016,1,4.5
6071977,1,4.5
6072612,1,5.0
6079687,1,4.5
6081374,1,5.0
6082473,1,5.0
6083062,1,5.0
6083328,1,5.0
6084933,1,5.0
6084934,2,5.0
6087134,1,5.0
6087347,1,5.0
6088392,1,5.0
6090685,1,5.0
6093414,2,4.5
6095313,1,5.0
6098658,1,4.5
6099314,1,5.0
6100773,1,5.0
6100774,3,5.0
6100985,1,5.0
6101207,1,5.0
6101449,1,5.0
6103765,1,5.0
6105827,1,4.5
6107653,1,5.0
6108322,1,5.0
6108809,1,5.0
6109250,1,5.0
6109521,1,5.0
6109926,1,5.0
6111460,1,5.0
6113303,1,5.0
6113395,1,5.0
6113504,1,4.5
6114608,1,5.0
6118484,1,4.5
6119721,1,5.0
6119722,2,4.5
6120501,1,4.5
6120924,1,4.5
6121657,2,5.0
6124792,1,5.0
6126808,1,4.5
6130587,1,5.0
6134680,1,5.0
6135469,1,5.0
6137450,1,4.5
6137724,1,5.0
6138081,1,5.0
6139419,1,5.0
6139576,1,4.5
6141214,1,5.0
6141215,2,5.0
6141588,1,5.0
6142526,1,4.5
6142739,1,5.0
6143429,1,5.0
6145706,2,5.0
6146693,1,4.5
6148113,1,5.0
6148710,2,5.0
6149532,1,4.5
6152214,1,5.0
6152215,2,5.0
6152979,1,4.5
6153602,1,5.0
6154821,1,5.0
6157108,1,5.0
6161067,1,5.0
6161182,1,5.0
6164901,1,5.0
6165084,1,5.0
6165839,1,4.5
6165840,2,4.5
6167926,1,5.0
6168034,1,5.0
6168557,1,4.5
6168558,2,4.5
6173996,1,5.0
6174252,1,5.0
6174558,2,5.0
6175104,1,4.5
6176311,1,5.0
6177501,1,5.0
6178595,1,4.5
6179553,1,5.0
6179689,1,4.5
6180584,1,5.0
6181149,1,4.5
6181581,1,5.0
6181582,2,5.0
6181854,1,5.0
6182628,1,5.0
6184761,1,5.0
6184801,1,5.0
6184958,1,5.0
6186726,1,5.0
6187586,1,4.5
6188173,1,5.0
6188174,2,5.0
6188175,3,5.0
6188485,1,5.0
6189529,1,5.0
6190386,1,5.0
6193053,1,5.0
6193085,1,5.0
6193109,1,5.0
6193417,1,4.5
6193527,2,4.5
6194192,1,4.5
6196380,1,5.0
6196739,1,4.5
6197558,1,4.5
6198396,1,4.5
6198903,1,5.0
6198997,1,5.0
6199800,1,5.0
6200097,1,5.0
6202974,1,5.0
6203353,1,4.5
6203782,1,4.5
6204776,1,4.5
6207741,1,4.5
6209014,1,5.0
6209015,3,5.0
6210148,1,5.0
6211552,1,5.0
6214113,1,5.0
6216181,1,5.0
6217469,1,5.0
6217849,1,5.0
6218612,1,4.5
6218986,1,4.5
6224787,1,5.0
6226184,1,5.0
6226626,1,5.0
6233317,2,5.0
6235800,1,4.5
6236387,1,5.0
6236411,1,4.5
6237133,1,4.5
6238438,1,5.0
6238740,1,5.0
6238968,1,4.5
6239537,1,4.5
6240031,1,5.0
6241079,1,4.5
6241080,2,5.0
6241546,1,5.0
6243298,1,5.0
6244851,1,5.0
6245058,1,5.0
6249283,1,5.0
6250291,1,5.0
6256069,3,5.0
6257791,1,4.5
6258442,1,5.0
6260362,1,5.0
6261245,1,5.0
6261246,3,5.0
6261598,2,5.0
6261673,1,5.0
6262831,3,5.0
6263074,1,5.0
6263474,1,5.0
6264999,1,5.0
6265108,1,4.5
6265152,1,4.5
6265720,1,5.0
6265852,1,4.5
6266629,1,4.5
6266731,1,5.0
6266892,3,5.0
6267272,1,5.0
6267295,2,5.0
6272542,1,5.0
6273008,1,5.0
6275640,1,4.5
6276057,1,4.5
6276656,1,5.0
6277517,1,5.0
6278706,3,4.5
6281027,1,5.0
6281823,1,5.0
6282010,1,4.5
6285819,1,5.0
6286285,1,5.0
6287807,1,4.5
6288562,1,5.0
6290803,1,5.0
6290899,1,5.0
6296022,1,5.0
6296023,3,5.0
6296183,1,4.5
6297251,1,5.0
6298606,1,5.0
6298843,1,4.5
6299170,1,5.0
6299227,1,5.0
6299584,1,5.0
6305022,1,4.5
6305278,1,5.0
6306442,1,5.0
6307595,1,5.0
6308950,1,5.0
6309023,1,5.0
6309050,1,5.0
6309079,1,5.0
6309517,1,5.0
6311065,1,5.0
6312217,2,5.0
6313429,1,4.5
6313705,1,5.0
6314317,1,4.5
6314364,1,5.0
6314365,2,5.0
6314503,1,5.0
6315625,1,5.0
6315751,1,5.0
6316085,1,5.0
6316086,2,5.0
6322579,1,4.5
6326770,1,5.0
6326885,1,5.0
6327407,2,5.0
6327581,1,5.0
6329417,1,4.5
6330395,1,4.5
6330622,1,5.0
6331894,1,4.5
6332719,1,5.0
6332881,1,5.0
6332967,1,5.0
6332968,3,5.0
6333016,1,5.0
6333544,1,5.0
6333602,1,5.0
6333727,1,5.0
6333728,2,5.0
6334016,2,5.0
6337072,1,5.0
6337464,1,5.0
6337495,1,5.0
6337863,1,4.5
6339426,2,5.0
6340473,1,5.0
6340510,1,4.5
6343783,1,5.0
6344335,1,4.5
6346250,1,5.0
6348137,1,4.5
6348182,1,5.0
6348387,1,5.0
6348711,1,4.5
6349720,1,5.0
6351027,1,5.0
6354097,1,4.5
6354957,1,5.0
6355084,1,4.5
6356422,2,5.0
6356549,1,5.0
6356796,1,5.0
6360831,1,5.0
6361632,1,4.5
6363007,1,5.0
6363720,1,4.5
6364349,1,5.0
6364875,1,5.0
6366544,1,4.5
6367552,1,5.0
6368548,1,5.0
6370079,1,5.0
6370635,1,5.0
6370866,1,5.0
6370983,1,5.0
6372166,1,4.5
6375672,1,5.0
6376050,1,5.0
6376540,1,5.0
6378346,1,4.5
6382479,1,5.0
6382529,1,5.0
6382938,1,5.0
6383139,1,5.0
6384986,1,5.0
6385276,1,5.0
6386167,1,5.0
6386730,1,4.5
6386783,1,4.5
6391356,1,5.0
6391877,1,5.0
6392972,1,5.0
6396039,1,5.0
6396979,2,5.0
6397216,1,4.5
6397355,1,4.5
6401855,1,5.0
6402516,1,4.5
6402787,1,4.5
6404882,1,5.0
6405082,1,4.5
6405222,1,5.0
6406474,1,5.0
6406476,3,5.0
6407487,1,4.5
6407650,1,4.5
6410743,1,5.0
6411232,1,4.5
6413567,1,4.5
6416656,1,5.0
6418081,1,4.5
6418560,1,5.0
6420405,1,4.5
6421705,1,5.0
6422373,1,5.0
6423493,1,5.0
6424949,2,5.0
6425464,1,5.0
6426980,2,4.5
6427457,1,5.0
6429446,1,5.0
6429447,2,5.0
6429487,1,5.0
6429781,1,5.0
6429825,1,5.0
6431395,1,4.5
6432457,1,5.0
6433314,1,4.5
6433965,1,5.0
6434032,1,5.0
6435393,1,5.0
6436439,1,5.0
6437999,1,5.0
6439773,2,5.0
6439914,1,5.0
6440206,1,5.0
6442735,1,5.0
6442854,1,5.0
6443228,1,4.5
6443440,1,5.0
6443728,1,5.0
6443883,1,5.0
6448889,1,5.0
6449058,1,5.0
6449059,2,5.0
6449154,1,4.5
6450444,1,4.5
6451037,1,4.5
6452325,1,5.0
6452488,2,5.0
6453308,1,5.0
6454710,1,5.0
6455378,1,5.0
6458114,2,4.5
6461281,2,5.0
6461537,1,4.5
6466272,1,4.5
6467581,2,5.0
6470235,1,5.0
6470904,1,4.5
6472388,1,5.0
6472418,1,5.0
6473708,1,5.0
6473710,3,5.0
6476157,1,5.0
6476899,1,5.0
6477141,1,4.5
6478680,3,5.0
6478720,1,5.0
6480086,1,5.0
6484042,1,5.0
6484580,1,5.0
6485397,1,5.0
6486245,1,5.0
6487002,1,4.5
6488230,1,5.0
6488880,1,5.0
6489023,3,4.5
6489202,3,5.0
6489497,1,5.0
6489543,1,4.5
6491955,1,5.0
6493339,1,5.0
6496283,1,5.0
6496752,1,5.0
6496753,2,5.0
6497960,2,5.0
6499355,1,5.0
6501582,1,5.0
6502057,1,5.0
6502373,1,5.0
6505851,1,5.0
6506770,1,5.0
6506870,1,5.0
6507739,1,5.0
6508022,1,5.0
6508117,1,5.0
6509770,2,5.0
6510162,1,4.5
6513004,1,5.0
6515005,1,4.5
6515401,1,4.5
6515894,1,4.5
6516657,1,5.0
6517035,1,5.0
6521705,1,5.0
6521764,2,4.5
6522361,1,5.0
6522781,1,4.5
6523712,1,4.5
6524100,1,5.0
6524630,1,5.0
6526447,1,4.5
6526494,1,5.0
6526495,2,5.0
6527945,1,5.0
6527946,2,5.0
6528228,1,5.0
6529726,1,5.0
6529808,1,5.0
6533459,1,5.0
6534354,3,5.0
6534874,1,4.5
6535525,1,4.5
6536155,1,5.0
6536375,1,5.0
6538460,1,5.0
6538498,1,5.0
6540904,1,5.0
6540936,1,5.0
6541924,1,5.0
6542741,1,5.0
6545521,1,4.5
6545679,1,5.0
6549745,2,4.5
6549805,1,5.0
6550170,1,5.0
6550171,3,5.0
6550693,1,4.5
6551787,1,5.0
6551905,3,5.0
6552889,1,4.5
6553203,1,5.0
6555320,1,4.5
6560644,1,5.0
6560854,1,5.0
6561055,1,5.0
6567281,1,4.5
6570347,1,5.0
6574975,1,5.0
6575131,1,5.0
6576089,1,4.5
6576724,1,5.0
6577182,1,5.0
6577233,1,4.5
6577350,1,4.5
6577618,1,5.0
6581564,1,5.0
6582526,1,5.0
6583094,1,5.0
6584198,1,4.5
6584446,1,4.5
6586744,1,5.0
6588027,1,4.5
6588964,3,5.0
6589583,1,5.0
6590148,1,5.0
6591662,1,4.5
6591909,3,5.0
6594372,1,5.0
6594915,1,5.0
6596320,1,4.5
6598150,1,5.0
6599853,1,5.0
6599968,1,5.0
6600275,1,4.5
6600946,1,5.0
6602078,1,5.0
6602272,1,5.0
6603600,1,5.0
6608388,1,4.5
6609861,1,4.5
6612510,1,5.0
6613231,1,4.5
6615727,3,5.0
6616966,1,5.0
6617103,3,5.0
6617171,1,5.0
6618463,1,5.0
6618581,1,5.0
6620312,1,4.5
6623721,1,5.0
6624193,1,4.5
6627919,1,5.0
6628833,1,4.5
6629423,1,5.0
6630943,1,5.0
6631306,1,4.5
6633211,1,5.0
6634738,1,5.0
6635708,3,5.0
6635727,1,5.0
6637428,1,5.0
6639944,1,5.0
6640179,1,5.0
6640180,2,5.0
6640567,1,4.5
6641805,1,5.0
6641943,1,4.5
6644689,1,5.0
6645536,2,5.0
6645672,2,5.0
6645801,1,4.5
6646518,2,5.0
6647776,1,5.0
6648227,1,4.5
6649157,1,4.5
6650112,1,5.0
6652036,1,4.5
6652755,3,5.0
6653946,1,5.0
6655168,1,5.0
6655169,2,5.0
6659157,1,5.0
6659158,3,5.0
6661117,1,4.5
6663014,1,4.5
6663448,1,5.0
6666175,2,4.5
6667988,1,4.5
6669464,1,4.5
6672356,1,5.0
6672357,2,5.0
6672358,3,5.0
6673940,1,5.0
6674565,1,5.0
6675181,1,5.0
6675209,1,5.0
6678575,1,4.5
6679736,1,5.0
6679971,1,4.5
6681711,3,5.0
6683244,1,5.0
6685501,1,5.0
6685718,3,5.0
6685945,1,5.0
6686579,1,5.0
6687202,1,4.5
6690386,1,4.5
6691382,1,5.0
6692570,1,5.0
6692701,1,5.0
6692858,1,5.0
6692859,2,5.0
6693811,1,5.0
6698302,1,5.0
6701011,1,4.5
6701605,1,5.0
6701872,2,5.0
6702522,1,5.0
6703316,1,5.0
6703467,1,5.0
6705394,1,5.0
6705489,1,5.0
6707630,3,5.0
6708443,2,5.0
6711970,1,5.0
6712352,1,5.0
6712353,3,5.0
6713427,1,5.0
6713846,1,5.0
6713847,2,5.0
6714189,1,5.0
6715663,1,5.0
6717192,1,4.5
6718893,1,5.0
6722652,1,5.0
6722653,2,5.0
6724409,1,5.0
6726596,1,5.0
6729119,1,5.0
6729120,2,5.0
6729807,3,5.0
6729827,1,5.0
6731123,1,4.5
6731265,1,5.0
6731287,1,5.0
6731527,1,5.0
6732529,2,5.0
6733234,1,4.5
6733757,1,5.0
6734827,1,4.5
6735801,1,5.0
6735802,2,5.0
6741128,1,5.0
6741129,3,5.0
6741302,1,4.5
6741369,2,5.0
6742091,1,4.5
6743366,2,5.0
6743735,1,5.0
6744323,1,5.0
6744850,1,4.5
6746703,1,5.0
6746704,2,5.0
6747510,1,5.0
6748664,1,5.0
6749431,1,5.0
6749432,2,5.0
6749578,1,5.0
6749611,1,5.0
6750456,1,5.0
6750778,1,5.0
6753402,1,5.0
6755375,1,5.0
6761534,1,5.0
6762463,1,5.0
6763713,1,5.0
6763714,3,5.0
6764451,1,5.0
6764545,1,5.0
6765248,2,5.0
6765348,1,5.0
6766416,1,4.5
6766515,1,5.0
6766921,1,5.0
6770188,1,4.5
6770377,2,4.5
6772451,2,5.0
6772564,1,5.0
6773178,2,5.0
6773295,1,4.5
6773922,2,4.5
6776240,1,5.0
6776346,2,4.5
6777082,1,4.5
6778059,1,5.0
6778060,2,5.0
6779664,1,5.0
6780295,1,5.0
6780686,1,4.5
6781740,1,5.0
6783040,1,4.5
6785114,1,5.0
6787994,2,5.0
6789940,1,4.5
6791551,1,5.0
6791611,1,4.5
6793814,1,5.0
6794094,1,5.0
6797333,1,5.0
6797668,1,5.0
6797669,2,4.5
6799586,1,4.5
6802265,1,5.0
6802310,1,5.0
6802423,1,5.0
6803337,1,5.0
6803495,1,4.5
6804022,1,4.5
6804762,1,5.0
6805327,2,5.0
6806453,1,5.0
6806892,1,4.5
6808805,1,5.0
6808806,2,5.0
6808874,1,4.5
6808875,2,4.5
6811227,1,5.0
6811468,1,5.0
6811960,1,5.0
6811961,3,5.0
6812579,1,4.5
6813563,2,5.0
6814730,1,5.0
6817331,1,5.0
6817445,1,5.0
6818135,1,5.0
6818244,1,4.5
6819004,1,5.0
6820363,1,5.0
6823327,1,5.0
6823564,1,5.0
6824426,1,5.0
6827802,1,4.5
6829906,2,5.0
6833722,1,5.0
6836200,1,4.5
6840045,3,5.0
6840116,1,5.0
6841271,1,5.0
6842060,1,5.0
6842116,1,5.0
6844891,1,5.0
6846376,1,5.0
6848458,1,5.0
6849445,1,5.0
6849744,1,5.0
6850162,1,5.0
6853903,1,5.0
6855349,1,5.0
6856859,1,5.0
6857396,1,5.0
6857455,1,4.5
6857677,1,5.0
6858034,1,5.0
6858988,3,5.0
6859226,3,5.0
6859288,1,5.0
6860643,1,5.0
6862352,1,5.0
6862916,1,5.0
6863049,1,5.0
6867340,1,5.0
6869084,1,5.0
6869421,1,5.0
6870061,1,5.0
6870234,1,5.0
6871351,1,5.0
6871352,2,4.5
6872223,1,5.0
6872611,2,5.0
6873312,1,5.0
6874891,1,5.0
6875500,3,5.0
6875529,1,5.0
6878850,1,5.0
6881218,1,4.5
6882436,1,4.5
6882788,2,4.5
6884426,1,5.0
6884566,2,4.5
6884642,1,5.0
6885446,2,5.0
6886231,1,5.0
6887651,1,4.5
6887904,1,5.0
6887905,3,5.0
6889196,1,4.5
6889297,1,4.5
6892443,1,5.0
6895072,1,5.0
6895549,1,4.5
6896411,3,5.0
6898296,1,5.0
6898476,2,5.0
6898908,1,5.0
6901439,1,5.0
6901440,2,5.0
6903362,3,4.5
6904715,1,4.5
6904808,1,5.0
6906119,1,5.0
6906472,1,4.5
6907429,1,5.0
6907482,1,4.5
6908130,1,4.5
6909779,1,5.0
6910840,1,5.0
6912260,1,5.0
6913950,1,5.0
6914474,1,5.0
