,movieId,avg_rating,ratingcounts
11859,55282,3.1268166901078294,2133
11860,55284,3.301781737193764,449
11861,55286,3.503154574132492,317
11862,55288,3.23953488372093,215
11863,55290,3.7970109301806825,4483
11864,55292,1.9680851063829787,94
11865,55294,3.12,25
11866,55298,2.6153846153846154,26
11867,55324,2.3529411764705883,17
11868,55329,2.7261904761904763,42
11869,55343,2.8863636363636362,22
11870,55360,3.5086206896551726,58
11871,55363,3.6614008374571756,2627
11872,55369,3.5166666666666666,30
11873,55373,3.357142857142857,14
11874,55389,3.1481481481481484,27
11875,55391,2.9825581395348837,86
11876,55402,3.2950819672131146,61
11877,55406,2.75,16
11878,55408,2.727272727272727,11
11879,55417,3.475,80
11880,55419,3.1710526315789473,76
11881,55434,3.25,2
11882,55440,3.2413793103448274,29
11883,55442,3.92987894892235,3387
11884,55444,3.8258036490008687,1151
11885,55451,3.372093023255814,473
11886,55460,3.6666666666666665,6
11887,55462,2.3863636363636362,22
11888,55467,3.392857142857143,14
11889,55469,3.533333333333333,15
11890,55476,3.125,4
11891,55485,3.0416666666666665,12
11892,55487,2.72972972972973,37
11893,55489,3.411764705882353,17
11894,55492,2.8714285714285714,70
11895,55498,2.9468085106382977,94
11896,55507,3.8035714285714284,28
11897,55512,2.3333333333333335,3
11898,55517,2.9913793103448274,58
11899,55549,2.727272727272727,22
11900,55553,3.04,525
11901,55555,3.869674185463659,399
11902,55566,2.865979381443299,97
11903,55577,2.7217133620689653,1856
11904,55603,2.797752808988764,89
11905,55620,3.617021276595745,141
11906,55626,3.4,5
11907,55628,1.5555555555555556,9
11908,55652,3.6758241758241756,91
11909,55659,2.9782608695652173,23
11910,55668,2.675,20
11911,55671,3.5238095238095237,21
11912,55681,2.772727272727273,11
11913,55684,3.4166666666666665,36
11914,55687,3.596330275229358,218
11915,55691,3.642857142857143,14
11916,55705,3.4051724137931036,58
11917,55713,3.4285714285714284,28
11918,55721,3.987891317188423,1693
11919,55726,3.592857142857143,70
11920,55729,3.3067375886524824,282
11921,55732,3.4601769911504423,339
11922,55740,3.4166666666666665,6
11923,55757,3.272727272727273,11
11924,55765,3.7935357094457243,7379
11925,55768,2.776666666666667,2100
11926,55782,3.3333333333333335,15
11927,55805,3.563063063063063,1554
11928,55814,3.8806555863342567,2166
11929,55820,4.026144852224748,18474
11930,55826,3.0,12
11931,55830,3.169642857142857,2128
11932,55844,3.3098591549295775,71
11933,55851,3.47972972972973,74
11934,55854,3.548780487804878,41
11935,55856,3.357142857142857,35
11936,55872,3.582065652522018,1249
11937,55875,2.9473684210526314,19
11938,55888,3.1666666666666665,6
11939,55895,3.6984126984126986,126
11940,55901,3.7068345323741005,278
11941,55908,3.9596899224806203,3225
11942,55926,3.1904761904761907,42
11943,55946,2.919642857142857,392
11944,55955,2.652,375
11945,55995,2.870321361058601,2645
11946,55999,3.1768368617683684,803
11947,56001,3.005780346820809,173
11948,56003,2.7345041322314048,484
11949,56006,3.411764705882353,17
11950,56009,3.5555555555555554,9
11951,56015,3.56875,80
11952,56022,3.6857142857142855,35
11953,56028,2.90625,16
11954,56030,3.0,12
11955,56051,2.9444444444444446,9
11956,56060,3.5,121
11957,56067,1.9,5
11958,56079,3.0073529411764706,204
11959,56093,3.547169811320755,159
11960,56095,3.5714285714285716,112
11961,56098,3.5,40
11962,56141,3.7951807228915664,83
11963,56145,3.5196965664093693,3757
11964,56152,3.480694480435346,3859
11965,56156,2.9661066048667437,1726
11966,56158,2.86046511627907,43
11967,56165,2.7146341463414636,205
11968,56167,3.167910447761194,134
11969,56169,3.1441532258064515,496
11970,56171,3.0892282958199355,3110
11971,56174,3.491044986602736,14182
11972,56176,2.316724436741768,1154
11973,56274,3.049363057324841,314
11974,56286,3.425036390101892,687
11975,56313,2.6666666666666665,6
11976,56331,3.712121212121212,33
11977,56333,3.595357590966123,797
11978,56339,3.7479120879120877,2275
11979,56350,3.7,45
11980,56367,3.7328471539385992,18306
11981,56370,3.5703125,64
11982,56372,4.013888888888889,36
11983,56379,3.517857142857143,112
11984,56389,3.335689045936396,566
11985,56432,3.3934426229508197,61
11986,56449,2.25,10
11987,56474,2.8823529411764706,51
11988,56477,2.25,2
11989,56479,3.4545454545454546,66
11990,56485,3.0833333333333335,18
11991,56490,3.5476190476190474,21
11992,56508,3.588785046728972,107
11993,56511,2.7358490566037736,53
11994,56515,3.25,24
11995,56548,4.666666666666667,3
11996,56551,3.1363636363636362,11
11997,56561,3.5185185185185186,27
11998,56563,3.701492537313433,402
11999,56570,3.1818181818181817,11
12000,56574,3.55,10
12001,56587,3.5929463629684055,4083
12002,56599,3.4615384615384617,13
12003,56602,3.607142857142857,14
12004,56607,3.760519247985676,1117
12005,56614,3.3653846153846154,26
12006,56616,3.0555555555555554,18
12007,56620,3.043956043956044,91
12008,56626,3.467741935483871,31
12009,56631,3.6470588235294117,17
12010,56633,3.2356687898089174,157
12011,56651,3.588235294117647,17
12012,56671,3.5991379310344827,116
12013,56693,3.25,24
12014,56700,2.784313725490196,51
12015,56702,2.0,4
12016,56715,3.8083684950773558,1422
12017,56719,3.7209302325581395,86
12018,56744,3.6549295774647885,71
12019,56748,2.75,14
12020,56757,3.4549924357034794,6610
12021,56775,3.2498359221176987,4571
12022,56779,3.4318181818181817,22
12023,56782,3.982726005575468,10044
12024,56786,3.56,50
12025,56788,3.643476621417798,2652
12026,56797,3.075,20
12027,56801,2.459895586141433,2107
12028,56805,3.2759242560865647,1109
12029,56835,1.2105263157894737,19
12030,56837,3.0365853658536586,41
12031,56846,3.25,132
12032,56848,2.8260869565217392,92
12033,56869,3.7282608695652173,46
12034,56874,2.5,1
12035,56885,3.7053140096618358,621
12036,56888,3.25,4
12037,56908,3.519867549668874,151
12038,56915,3.1316489361702127,376
12039,56931,3.3857142857142857,35
12040,56941,3.5028961522548614,2417
12041,56945,2.973684210526316,76
12042,56949,3.1362475163213173,3523
12043,56956,2.75,4
12044,56959,3.3,5
12045,56995,3.6153846153846154,26
12046,57017,3.375,16
12047,57023,3.75,4
12048,57027,3.4285714285714284,21
12049,57038,4.3125,8
12050,57041,1.99375,80
12051,57044,3.3870967741935485,31
12052,57069,3.8372093023255816,43
12053,57147,3.2389380530973453,452
12054,57179,2.676470588235294,17
12055,57183,3.956268221574344,343
12056,57209,3.7,15
12057,57223,1.772,250
12058,57236,3.1666666666666665,12
12059,57243,3.7551319648093844,341
12060,57269,3.357142857142857,7
12061,57274,3.7031642390758415,1991
12062,57276,2.5384615384615383,26
12063,57282,3.033333333333333,15
12064,57291,3.1538461538461537,13
12065,57326,2.0792682926829267,328
12066,57353,3.378688524590164,305
12067,57357,3.5416666666666665,12
12068,57368,3.3194640338504935,6381
12069,57370,2.8316326530612246,196
12070,57393,3.554054054054054,74
12071,57401,3.119672131147541,305
12072,57418,3.58,25
12073,57421,2.964788732394366,142
12074,57426,2.0,15
12075,57430,2.45,10
12076,57432,2.8676470588235294,34
12077,57439,3.8333333333333335,6
12078,57453,3.76,50
12079,57464,3.4556962025316458,316
12080,57468,2.75,6
12081,57473,2.5,22
12082,57476,3.397727272727273,44
12083,57478,3.5714285714285716,14
12084,57480,3.5,16
12085,57482,3.125,4
12086,57484,2.9782608695652173,23
12087,57499,3.0588235294117645,17
12088,57502,3.8216911764705883,272
12089,57504,3.935126582278481,1896
12090,57509,2.7564102564102564,39
12091,57513,3.25,18
12092,57520,2.3617021276595747,235
12093,57522,2.4508196721311477,61
12094,57526,3.0207423580786026,458
12095,57528,3.283056358381503,2768
12096,57530,2.75,18
12097,57532,1.6095505617977528,890
12098,57534,2.6214622641509435,424
12099,57536,2.5651162790697675,215
12100,57538,2.7227488151658767,211
12101,57543,3.825242718446602,103
12102,57550,3.8877551020408165,49
12103,57637,3.0891891891891894,185
12104,57640,3.35338266384778,4730
12105,57648,3.5,7
12106,57655,3.2254901960784315,51
12107,57669,3.8866075594960336,10715
12108,57690,3.1166666666666667,30
12109,57692,3.265625,32
12110,57695,3.264705882352941,51
12111,57706,3.4893617021276597,47
12112,57709,2.875,4
12113,57754,3.1578947368421053,19
12114,57772,3.6880341880341883,117
12115,57774,2.9375,8
12116,57776,3.234375,32
12117,57778,4.055555555555555,9
12118,57792,3.5804195804195804,143
12119,57805,3.2142857142857144,7
12120,57811,3.3181818181818183,11
12121,57843,3.269230769230769,39
12122,57845,3.6808510638297873,141
12123,57848,3.1470588235294117,17
12124,57854,3.3962264150943398,53
12125,57865,2.6293103448275863,58
12126,57868,3.3076923076923075,13
12127,57873,2.859375,64
12128,57910,2.923312883435583,489
12129,57940,2.533333333333333,15
12130,57942,2.823529411764706,17
12131,57946,3.744186046511628,43
12132,57949,2.6363636363636362,77
12133,57951,2.9393232205367563,857
12134,57960,3.392857142857143,14
12135,57964,3.0945945945945947,37
12136,57970,3.5238095238095237,21
12137,57980,3.646153846153846,130
12138,57991,3.5535714285714284,28
12139,57996,3.227272727272727,11
12140,58003,3.361111111111111,18
12141,58007,3.0303030303030303,33
12142,58025,3.0554138650591236,4313
12143,58029,3.3375,40
12144,58033,2.875,4
12145,58047,3.5668953687821614,2332
12146,58059,3.480769230769231,26
12147,58061,3.3333333333333335,6
12148,58078,3.3159722222222223,288
12149,58081,3.5,3
12150,58084,3.59375,32
12151,58094,3.15625,16
12152,58103,3.276175548589342,1595
12153,58105,3.291912384161752,1187
12154,58107,3.0406091370558377,788
12155,58111,3.6130434782608694,115
12156,58120,2.75,2
12157,58123,3.8152173913043477,46
12158,58130,3.2,5
12159,58136,2.9166666666666665,6
12160,58146,1.6235955056179776,89
12161,58154,3.368673647469459,1146
12162,58156,2.889051808406647,1023
12163,58162,3.2411242603550297,1014
12164,58174,3.5,7
12165,58180,3.1666666666666665,3
12166,58185,3.485294117647059,34
12167,58191,3.7889273356401385,289
12168,58207,2.875,16
12169,58223,3.4342105263157894,114
12170,58228,3.888888888888889,9
12171,58246,3.184931506849315,146
12172,58269,4.25,2
12173,58274,2.9444444444444446,9
12174,58282,3.125,4
12175,58287,2.9266666666666667,75
12176,58291,2.2586206896551726,145
12177,58293,2.5312006319115326,2532
12178,58295,3.6038638780574264,2821
12179,58297,2.9366013071895423,765
12180,58299,3.2821852731591448,2105
12181,58301,3.3932827735644637,923
12182,58303,3.9276094276094278,1188
12183,58306,3.6386217948717947,624
12184,58309,3.7096774193548385,31
12185,58315,2.014935988620199,703
12186,58324,2.5,54
12187,58332,2.879391100702576,427
12188,58334,3.4761904761904763,168
12189,58347,3.5436241610738257,1043
12190,58351,3.682215743440233,343
12191,58365,3.3684210526315788,38
12192,58367,3.0232558139534884,43
12193,58373,3.0454545454545454,11
12194,58376,3.360082304526749,729
12195,58379,3.1690140845070425,71
12196,58381,3.32,50
12197,58409,2.875,8
12198,58411,2.2,15
12199,58418,2.856,125
12200,58422,3.7142857142857144,35
12201,58425,4.035211267605634,284
12202,58432,2.707865168539326,178
12203,58434,2.9827586206896552,29
12204,58437,2.772727272727273,11
12205,58439,3.3363636363636364,55
12206,58452,3.5,12
12207,58485,2.7540983606557377,122
12208,58490,3.568904593639576,566
12209,58492,3.4572192513368982,187
12210,58494,3.0794392523364484,107
12211,58509,3.45,10
12212,58520,3.5526315789473686,38
12213,58530,3.5625,8
12214,58534,3.0833333333333335,6
12215,58554,3.801775147928994,169
12216,58559,4.166538211421277,41519
12217,58564,3.3333333333333335,3
12218,58576,3.0089285714285716,56
12219,58578,3.75,10
12220,58589,1.5,2
12221,58595,3.232142857142857,28
12222,58598,3.125,8
12223,58610,3.3529411764705883,17
12224,58622,3.470149253731343,134
12225,58627,3.299778761061947,452
12226,58632,3.45,20
12227,58641,3.3333333333333335,3
12228,58649,3.6447368421052633,38
12229,58652,3.161290322580645,124
12230,58655,2.670275590551181,508
12231,58661,2.5,3
12232,58706,3.706422018348624,109
12233,58709,3.7222222222222223,63
12234,58718,2.6346153846153846,26
12235,58722,2.9473684210526314,19
12236,58740,3.607142857142857,28
12237,58743,3.0144927536231885,69
12238,58760,1.8846153846153846,13
12239,58774,3.769230769230769,13
12240,58783,2.9292929292929295,99
12241,58785,2.625,4
12242,58803,3.4964948453608247,4850
12243,58806,3.110103626943005,386
12244,58808,3.74468085106383,47
12245,58810,2.0,5
12246,58812,3.7142857142857144,14
12247,58816,3.272727272727273,22
12248,58839,2.890710382513661,366
12249,58847,2.6666666666666665,9
12250,58850,2.9615384615384617,52
12251,58870,3.1931818181818183,44
12252,58874,3.893939393939394,66
12253,58876,3.1972972972972973,185
12254,58879,3.446022727272727,176
12255,58881,2.7222222222222223,27
12256,58889,3.4871794871794872,39
12257,58895,3.46875,16
12258,58898,3.1931818181818183,44
12259,58904,3.5,14
12260,58920,3.090909090909091,11
12261,58922,3.6818181818181817,11
12262,58933,2.65625,32
12263,58937,3.5205479452054793,73
12264,58939,3.6666666666666665,18
12265,58941,2.875,8
12266,58945,3.4722222222222223,18
12267,58964,3.3801369863013697,292
12268,58972,3.0522151898734178,316
12269,58975,2.870909090909091,550
12270,58992,3.69375,80
12271,58994,3.5,9
12272,58998,3.562898207141799,6749
12273,59000,3.0444444444444443,90
12274,59014,2.246031746031746,630
12275,59016,3.2989766081871346,684
12276,59018,3.8320388349514563,1030
12277,59022,3.1228751821272462,2059
12278,59026,3.7087264150943398,424
12279,59031,3.4583333333333335,12
12280,59037,3.001190476190476,840
12281,59040,2.8666666666666667,75
12282,59044,2.857142857142857,7
12283,59053,3.0357142857142856,28
12284,59065,2.8031914893617023,94
12285,59074,3.5,3
12286,59103,3.283363802559415,1094
12287,59105,3.028409090909091,88
12288,59107,3.1596638655462184,119
12289,59114,3.1363636363636362,11
12290,59116,2.4047619047619047,21
12291,59118,3.458981612446959,707
12292,59126,3.58665191740413,1356
12293,59129,2.803030303030303,99
12294,59131,1.8392857142857142,28
12295,59136,3.1,5
12296,59138,3.176470588235294,17
12297,59141,3.5509666080843587,569
12298,59143,3.2617079889807163,363
12299,59154,3.025,20
12300,59157,2.9375,16
12301,59159,2.5588235294117645,34
12302,59173,3.0319148936170213,47
12303,59178,3.0277777777777777,18
12304,59180,3.0,20
12305,59182,3.3,15
12306,59184,3.026315789473684,19
12307,59188,3.433734939759036,83
12308,59216,3.263157894736842,19
12309,59220,3.5072463768115942,276
12310,59256,3.0742049469964665,283
12311,59258,3.058242843040474,1013
12312,59260,3.441666666666667,60
12313,59273,3.1013513513513513,74
12314,59290,2.4583333333333335,36
12315,59295,2.1666666666666665,147
12316,59302,3.9,10
12317,59306,2.0826612903225805,248
12318,59313,3.4347826086956523,23
12319,59315,3.833800786880137,25671
12320,59327,2.6666666666666665,3
12321,59333,3.107428571428571,875
12322,59336,3.44281914893617,376
12323,59339,3.3271028037383177,107
12324,59362,2.923611111111111,72
12325,59366,4.285714285714286,7
12326,59369,3.7480179704016914,11352
12327,59376,2.5925925925925926,27
12328,59382,3.084507042253521,71
12329,59387,3.9198667711598745,2552
12330,59399,3.0655737704918034,61
12331,59404,3.1621621621621623,185
12332,59418,3.658536585365854,287
12333,59421,3.01141407736208,1577
12334,59426,3.375,4
12335,59435,3.2195121951219514,41
12336,59440,3.5294117647058822,153
12337,59447,3.2222222222222223,9
12338,59463,3.2857142857142856,7
12339,59465,3.8333333333333335,3
12340,59478,2.9375,8
12341,59485,3.548780487804878,41
12342,59501,3.2170484974709908,3361
12343,59519,3.648550724637681,138
12344,59527,3.519230769230769,26
12345,59547,3.888888888888889,54
12346,59549,3.6605263157894736,190
12347,59590,3.7604166666666665,192
12348,59594,2.854609929078014,282
12349,59602,3.28125,32
12350,59604,3.2972972972972974,259
12351,59607,3.514705882352941,102
12352,59615,2.8993029624097586,8034
12353,59621,3.28,50
12354,59625,3.1333333333333333,15
12355,59641,3.35,10
12356,59655,2.9722222222222223,18
12357,59665,3.3684210526315788,19
12358,59667,4.0,5
12359,59669,2.8333333333333335,15
12360,59680,3.3125,24
12361,59684,3.786324786324786,117
12362,59705,3.409090909090909,22
12363,59709,3.11013986013986,286
12364,59715,2.639705882352941,204
12365,59721,3.185567010309278,97
12366,59725,2.7769709543568464,1928
12367,59727,3.140728476821192,906
12368,59729,2.848314606741573,89
12369,59731,3.6954545454545453,440
12370,59738,2.8034934497816595,229
12371,59753,4.0,50
12372,59784,3.6060040856203925,11259
12373,59795,2.9193548387096775,31
12374,59799,3.75,4
12375,59801,3.75,16
12376,59805,3.227272727272727,11
12377,59810,3.662613981762918,329
12378,59814,3.3974358974358974,78
12379,59832,3.6315789473684212,76
12380,59834,2.763157894736842,57
12381,59836,2.9375,8
12382,59838,3.185185185185185,27
12383,59840,2.7083333333333335,12
12384,59842,2.823529411764706,17
12385,59844,3.727272727272727,11
12386,59846,3.22972972972973,37
12387,59850,3.2857142857142856,14
12388,59852,3.111111111111111,9
12389,59854,3.1153846153846154,13
12390,59858,3.5,6
12391,59861,2.8333333333333335,3
12392,59865,2.625,4
12393,59867,2.9166666666666665,6
12394,59888,3.5,4
12395,59893,3.3181818181818183,22
12396,59895,3.875,12
12397,59900,2.5717069368667187,2566
12398,59905,3.2222222222222223,9
12399,59908,2.7748538011695905,171
12400,59910,3.161290322580645,62
12401,59912,3.4727272727272727,55
12402,59915,3.0806451612903225,124
12403,59922,2.1,5
12404,59938,3.0166666666666666,30
12405,59942,2.761904761904762,21
12406,59945,3.418918918918919,37
12407,59947,3.0,18
12408,59954,3.5,5
12409,59960,3.2666666666666666,30
12410,59974,3.7857142857142856,7
12411,59976,3.8360655737704916,61
12412,59985,3.4466666666666668,375
12413,59988,3.4642857142857144,14
12414,59995,3.7596638655462185,595
12415,60007,3.3664383561643834,146
12416,60020,3.302521008403361,119
12417,60030,3.1285714285714286,35
12418,60032,2.5760869565217392,46
12419,60037,2.418725296442688,2024
12420,60040,3.1621548942273217,5578
12421,60044,3.0,67
12422,60046,3.5342465753424657,73
12423,60059,3.5,11
12424,60069,4.004931687002265,27374
12425,60072,3.2207120980091886,5224
12426,60074,3.1386393659180976,7570
12427,60086,3.3076923076923075,13
12428,60096,3.6842105263157894,38
12429,60103,3.4423076923076925,52
12430,60106,2.2916666666666665,12
12431,60110,3.090909090909091,22
12432,60124,3.1666666666666665,12
12433,60126,3.1453869047619047,3360
12434,60128,3.238235294117647,170
12435,60133,3.0531914893617023,47
12436,60135,3.486842105263158,38
12437,60137,3.7615384615384615,65
12438,60141,3.1739130434782608,230
12439,60145,3.3666666666666667,15
12440,60147,3.5625,40
12441,60150,3.3529411764705883,17
12442,60179,2.5,31
12443,60183,3.125,8
12444,60189,2.673076923076923,26
12445,60193,2.8076923076923075,13
12446,60198,3.6,50
12447,60201,3.814516129032258,124
12448,60223,3.7222222222222223,9
12449,60225,3.388888888888889,9
12450,60227,3.3461538461538463,13
12451,60229,2.9285714285714284,7
12452,60231,3.0,5
12453,60234,3.0,2
12454,60237,2.5833333333333335,6
12455,60240,2.0,3
12456,60243,3.0,14
12457,60256,3.71875,16
12458,60259,3.157303370786517,89
12459,60284,3.0625,8
12460,60286,2.65,30
12461,60289,3.3287037037037037,108
12462,60291,3.8145363408521304,399
12463,60293,3.5122199592668024,491
12464,60295,3.772727272727273,99
12465,60303,3.2794117647058822,68
12466,60309,3.95,10
12467,60311,3.4,45
12468,60314,3.2333333333333334,15
12469,60316,3.1538461538461537,13
12470,60322,3.074468085106383,47
12471,60333,3.8454706927175843,563
12472,60336,3.58955223880597,67
12473,60338,2.792307692307692,65
12474,60341,3.6513761467889907,109
12475,60343,3.3214285714285716,14
12476,60353,3.0555555555555554,36
12477,60356,3.25,6
12478,60363,2.1568181818181817,220
12479,60376,3.433333333333333,15
12480,60382,3.568783068783069,189
12481,60384,3.625,44
12482,60389,3.3421052631578947,57
12483,60391,2.847826086956522,23
12484,60393,3.65625,16
12485,60397,3.080979621022524,2797
12486,60405,3.0833333333333335,54
12487,60408,3.6292270531400965,414
12488,60411,3.5675675675675675,37
12489,60418,3.235,100
12490,60421,3.0,11
12491,60436,3.1842105263157894,19
12492,60450,3.477272727272727,22
12493,60461,3.4285714285714284,42
12494,60463,2.0833333333333335,54
12495,60469,3.8666666666666667,30
12496,60471,3.1163522012578615,159
12497,60475,3.8076923076923075,13
12498,60479,2.5641025641025643,39
12499,60482,3.2459016393442623,122
12500,60484,3.25,22
12501,60487,3.7193877551020407,882
12502,60490,3.75,2
12503,60494,3.25,6
12504,60503,3.4782608695652173,138
12505,60508,2.875,12
12506,60514,2.8306744017403918,1379
12507,60516,2.4711538461538463,416
12508,60522,2.8933823529411766,136
12509,60524,2.986111111111111,36
12510,60526,3.086206896551724,58
12511,60530,3.450413223140496,121
12512,60538,2.4364406779661016,118
12513,60544,3.357142857142857,14
12514,60546,3.5535714285714284,28
12515,60551,3.6083333333333334,60
12516,60566,3.6538461538461537,91
12517,60568,2.973684210526316,19
12518,60579,3.1971830985915495,71
12519,60585,3.32,25
12520,60590,3.0,20
12521,60599,2.9651162790697674,43
12522,60609,3.5875706214689265,354
12523,60616,3.0,3
12524,60618,2.6578947368421053,19
12525,60625,3.6052631578947367,38
12526,60641,3.586206896551724,29
12527,60647,3.3354430379746836,553
12528,60649,2.16969696969697,165
12529,60654,3.183673469387755,49
12530,60666,2.925,20
12531,60684,3.7075786662215173,11981
12532,60688,2.730769230769231,26
12533,60702,2.45,30
12534,60707,2.5833333333333335,24
12535,60728,3.25,8
12536,60735,3.5215827338129495,139
12537,60737,3.1216216216216215,37
12538,60743,3.8181818181818183,11
12539,60745,3.522222222222222,45
12540,60753,3.68853591160221,724
12541,60756,3.451219512195122,4100
12542,60758,3.401129943502825,177
12543,60760,2.9210526315789473,1083
12544,60763,3.3649635036496353,137
12545,60766,3.821243523316062,1930
12546,60768,2.8846153846153846,13
12547,60803,3.170886075949367,79
12548,60825,2.5588235294117645,34
12549,60827,3.1875,16
12550,60832,2.8815261044176705,249
12551,60857,3.222826086956522,92
12552,60880,3.9285714285714284,7
12553,60885,3.289473684210526,38
12554,60887,3.6875,8
12555,60894,3.196078431372549,102
12556,60896,3.4,5
12557,60930,2.9375,8
12558,60937,2.6464421855146125,1574
12559,60939,2.8903508771929824,228
12560,60941,2.975169300225734,443
12561,60943,3.65599173553719,484
12562,60946,3.159090909090909,22
12563,60948,3.38125,240
12564,60950,3.6051120045950604,3482
12565,60990,3.8636363636363638,44
12566,60992,3.761904761904762,105
12567,61004,3.076923076923077,13
12568,61009,3.5,54
12569,61011,2.5694444444444446,36
12570,61013,3.875,36
12571,61018,3.588888888888889,45
12572,61024,3.453398738612474,5708
12573,61026,3.6234309623430963,478
12574,61031,3.25,8
12575,61035,2.8472222222222223,36
12576,61037,3.487012987012987,77
12577,61041,3.05,10
12578,61071,3.1413551401869158,428
12579,61073,2.6228813559322033,118
12580,61075,3.458745874587459,303
12581,61083,2.1666666666666665,3
12582,61100,3.7115384615384617,52
12583,61110,3.1875,16
12584,61116,3.2,25
12585,61123,2.508695652173913,690
12586,61132,3.379861591695502,7225
12587,61136,2.836734693877551,49
12588,61160,2.991982039769083,1559
12589,61167,3.3027777777777776,180
12590,61206,3.3448275862068964,29
12591,61210,2.511961722488038,209
12592,61215,3.2888888888888888,45
12593,61236,3.887579617834395,1570
12594,61240,3.9567164179104477,5360
12595,61246,3.13258785942492,313
12596,61248,3.096457765667575,1835
12597,61250,2.8299465240641712,935
12598,61253,3.3125,24
12599,61255,2.942622950819672,366
12600,61257,3.677570093457944,107
12601,61262,3.07201646090535,729
12602,61264,3.171875,32
12603,61267,1.9305555555555556,72
12604,61269,3.34,25
12605,61279,3.475,20
12606,61285,3.1842105263157894,19
12607,61289,3.0555555555555554,243
12608,61301,2.625,16
12609,61312,3.061224489795918,49
12610,61317,2.6956521739130435,23
12611,61319,3.3363636363636364,55
12612,61323,3.5426376440460947,7810
12613,61348,1.2055655296229804,557
12614,61350,2.88613406795225,1089
12615,61352,3.5049088359046285,713
12616,61354,2.3285714285714287,105
12617,61357,3.347457627118644,59
12618,61361,2.7823529411764705,170
12619,61373,3.360655737704918,61
12620,61396,3.53125,16
12621,61398,2.25,46
12622,61401,2.3486646884273,674
12623,61406,3.9058988764044944,356
12624,61414,3.076923076923077,13
12625,61434,3.357142857142857,14
12626,61449,3.3981481481481484,108
12627,61451,3.6,15
12628,61465,2.5636998254799304,573
12629,61467,2.923076923076923,13
12630,61470,3.2037037037037037,27
12631,61473,3.1818181818181817,33
12632,61475,3.8333333333333335,6
12633,61493,3.4814814814814814,81
12634,61553,2.5,8
12635,61560,3.5,2
12636,61567,2.1805555555555554,36
12637,61569,3.0,1
12638,61586,3.3947368421052633,19
12639,61628,3.5625,8
12640,61634,2.4166666666666665,12
12641,61638,1.7,5
12642,61646,3.5982142857142856,112
12643,61678,3.25,140
12644,61692,2.808641975308642,81
12645,61695,3.25,4
12646,61697,2.926243567753002,583
12647,61705,2.906741573033708,445
12648,61707,3.53125,16
12649,61724,3.7,110
12650,61729,3.3913398692810457,1224
12651,61742,3.3771929824561404,57
12652,61768,3.1923076923076925,13
12653,61816,3.3642857142857143,70
12654,61818,1.9589041095890412,73
12655,61862,3.017857142857143,28
12656,61868,3.5,1
12657,61913,3.9583333333333335,12
12658,61931,2.5375,40
12659,61934,2.6625,40
12660,61937,3.734567901234568,81
12661,61941,3.385135135135135,74
12662,61948,2.8872549019607843,102
12663,61950,3.022727272727273,44
12664,61967,3.786363636363636,110
12665,61986,3.3864077669902914,515
12666,61991,3.0,120
12667,61994,3.6136363636363638,22
12668,62000,3.4661016949152543,59
12669,62010,3.217948717948718,39
12670,62014,2.9545454545454546,11
12671,62049,3.712655601659751,482
12672,62054,3.6029411764705883,34
12673,62081,3.2550269740068662,2039
12674,62113,3.1848920863309353,695
12675,62115,3.6574074074074074,108
12676,62137,2.9742990654205608,214
12677,62153,3.2884615384615383,26
12678,62155,3.3738187882156754,1799
12679,62157,3.619047619047619,21
12680,62198,3.730769230769231,39
12681,62203,3.565942028985507,690
12682,62206,3.3333333333333335,6
12683,62208,3.6,20
12684,62213,2.2,5
12685,62235,3.453333333333333,150
12686,62237,3.375,4
12687,62245,3.6120689655172415,58
12688,62250,3.552973977695167,538
12689,62254,3.6,15
12690,62265,2.9734982332155475,283
12691,62277,2.9375,16
12692,62293,3.533775633293124,829
12693,62299,1.6486486486486487,37
12694,62304,3.323529411764706,17
12695,62334,2.8333333333333335,9
12696,62344,3.314516129032258,744
12697,62374,3.579534432589719,2062
12698,62376,3.422684458398744,1274
12699,62378,3.09,50
12700,62383,3.1818181818181817,66
12701,62385,2.9782608695652173,23
12702,62390,2.9047619047619047,21
12703,62394,2.5565573770491805,1220
12704,62420,3.65,10
12705,62434,3.218143203883495,3296
12706,62437,3.1157975460122698,652
12707,62439,3.116455696202532,395
12708,62467,3.9,5
12709,62474,3.0357142857142856,14
12710,62511,3.8050996483001174,1706
12711,62514,3.772727272727273,11
12712,62526,3.2711864406779663,59
12713,62553,3.6125356125356127,351
12714,62577,3.316666666666667,180
12715,62586,2.3493150684931505,73
12716,62644,3.8122775800711746,1124
12717,62660,3.03125,16
12718,62662,3.515625,32
12719,62669,3.3214285714285716,14
12720,62718,3.251131221719457,221
12721,62721,3.1923076923076925,13
12722,62726,3.2023809523809526,42
12723,62729,2.686046511627907,43
12724,62733,3.0505443234836704,643
12725,62761,3.75,4
12726,62764,2.9782608695652173,69
12727,62781,4.0,2
12728,62788,2.2268041237113403,97
12729,62792,3.224310776942356,399
12730,62796,2.8,40
12731,62799,3.526570048309179,207
12732,62801,3.874015748031496,127
12733,62803,3.71875,112
12734,62834,3.017123287671233,146
12735,62836,3.2109375,128
12736,62847,3.5,14
12737,62849,3.679312813171081,2794
12738,62851,3.25,8
12739,62912,2.5106382978723403,611
12740,62916,2.5454545454545454,11
12741,62920,3.375,4
12742,62925,3.0,29
12743,62953,2.9166666666666665,6
